customer_id,address_id,country_code,address_match_key,address_type_code,mail_indicator,carrier_route,address_ncoa_date,address_1,address_2,address_3,address_4,address_5,address_6,post_code,date_last_modified,address_error,address_longitude,address_latitude,timestamp,create_store_no,modify_store_no,create_user_id,create_date,modify_user_id,create_source_id,create_comment,modify_source_id,modify_comment,posted_date,old_customer_id,temp_old_cust_no
59,1,ESP,900015311    BILL,WORK,0,C8233,13-06-2018,1474 Oak Ave,#536,Los Angeles,CA,Building B,Mezzanine,90001-7840,13-06-2018 00:00,VALID,-67.936803,46.225155,00000000150D74E1,2,1,2000,30-04-2012 00:00,-2,1,Initial load,3,Updated by customer,13-06-2018 00:00,OLD855869,7232576
60,1,AUS,282017526    SHIP,BILL,0,C9843,03-07-2016,7160 Oak Ave,Apt 492,Charlotte,NC,South Wing,Floor 1,28201-1660,03-07-2016 00:00,VALID,-70.25256,42.47735,000000002963CE05,9851,5011,-2,20-07-2013 00:00,-1,2,Address verification,0,Verified,03-07-2016 00:00,OLD490069,7198836
61,1,JPN,321592824    SHIP,WORK,0,R478,25-07-2016,2587 Oak Ave,Suite 358,Lady Lake,FL,West Tower,Floor 3,32159-3959,25-07-2016 00:00,R915,-109.231342,26.66238,00000000140F39DC,5011,9422,-1,30-06-2012 00:00,-2,1,Data import,0,Verified,25-07-2016 00:00,OLD103413,1864032
61,2,ITA,770017834    WORK,BILL,0,C9795,27-04-2020,9653 Salido Ave,#545,Houston,TX,Building A,Floor 2,77001-9827,27-04-2020 00:00,VALID,-74.751795,45.69779,0000000030110766,5011,5011,1000,03-05-2014 00:00,2000,2,Customer update,1,Updated by customer,27-04-2020 00:00,OLD837832,7666468
62,1,USA,430041995    MAIL,SHIP,1,R122,22-12-2023,1659 Main St,Suite 641,Columbus,OH,North Wing,Ground Floor,43004-9460,22-12-2023 00:00,VERIFIED,-82.016102,34.354962,000000001007A625,9851,9588,-1,10-05-2014 00:00,1000,4,System migration,0,Verified,22-12-2023 00:00,OLD971558,9492254
62,2,ESP,321592087    SHIP,HOME,1,R658,04-08-2016,1323 Lake Dr,Suite 161,Lady Lake,FL,East Tower,Ground Floor,32159-9681,04-08-2016 00:00,VALID,-124.960321,32.222409,00000000205562DB,9422,9588,3000,07-01-2013 00:00,-2,3,Data import,1,Verified,04-08-2016 00:00,OLD138854,5106401
63,1,ESP,321595074    MAIL,OTHER,1,C3134,20-02-2022,8825 Lake Dr,Apt 142,Lady Lake,FL,Building B,Floor 1,32159-8622,20-02-2022 00:00,R914,-106.072913,46.406134,00000000388E4801,1,5011,2000,03-08-2014 00:00,-2,1,Address verification,0,NCOA update,20-02-2022 00:00,OLD535546,3616065
63,2,AUS,282016372    MAIL,BILL,1,C7727,02-01-2021,3310 Oak Ave,Apt 736,Charlotte,NC,Building B,Floor 1,28201-9913,02-01-2021 00:00,R915,-66.430821,44.127184,000000002AA36A89,9422,2,-1,24-04-2013 00:00,-1,4,Initial load,1,Manual correction,02-01-2021 00:00,OLD867139,5340594
64,1,MEX,320991903    MAIL,HOME,1,R732,22-11-2019,8569 Cedar Rd,#635,Jacksonville,FL,South Wing,Floor 1,32099-3868,22-11-2019 00:00,R914,-65.71103,36.796707,0000000039305949,9588,2,-2,03-02-2012 00:00,-2,1,Address verification,3,NCOA update,22-11-2019 00:00,OLD510152,5159598
64,2,ESP,761013329    HOME,OTHER,1,R300,06-04-2020,6372 Main St,Suite 988,Fort Worth,TX,East Tower,Floor 1,76101-4778,06-04-2020 00:00,R915,-82.477338,31.21326,0000000013E2FFC8,9422,9851,3000,14-03-2013 00:00,1000,2,System migration,1,Manual correction,06-04-2020 00:00,OLD187905,8224452
65,1,FRA,900013095    WORK,BILL,1,C4773,07-05-2015,9826 Leisure Ln,#665,Los Angeles,CA,Building A,Ground Floor,90001-8466,07-05-2015 00:00,R914,-83.329325,45.527988,0000000029273C90,9851,9588,2000,16-09-2014 00:00,-2,3,Initial load,3,System update,07-05-2015 00:00,OLD908543,3032289
66,1,DEU,606017653    MAIL,WORK,0,C2784,18-05-2013,478 Pine Ave,Apt 169,Chicago,IL,Building A,Mezzanine,60601-6065,18-05-2013 00:00,R913,-94.388978,48.211866,00000000218DF9A5,9330,9588,-1,07-02-2013 00:00,2000,3,Customer update,3,NCOA update,18-05-2013 00:00,OLD203004,1898740
66,2,DEU,100011579    HOME,OTHER,0,R260,15-01-2023,532 Oak Ave,Suite 488,New York,NY,West Tower,Floor 3,10001-6701,15-01-2023 00:00,R913,-90.886139,44.5265,000000003961BDDB,9451,5011,2000,05-12-2012 00:00,-1,1,System migration,2,Updated by customer,15-01-2023 00:00,OLD782484,6928469
67,1,ESP,850018586    HOME,OTHER,1,C6401,11-04-2014,3160 Oak Ave,#744,Phoenix,AZ,South Wing,Floor 2,85001-7145,11-04-2014 00:00,R913,-92.279805,30.018747,00000000013455A4,9451,9451,-2,09-05-2013 00:00,3000,3,System migration,2,Updated by customer,11-04-2014 00:00,OLD827802,5306496
68,1,ESP,752018333    WORK,BILL,0,C9632,11-07-2016,8300 Broadway,Apt 139,Dallas,TX,South Wing,Mezzanine,75201-3260,11-07-2016 00:00,VALID,-98.299918,27.060297,000000003A7471D9,9588,9851,1000,29-08-2012 00:00,1000,1,Address verification,0,Updated by customer,11-07-2016 00:00,OLD734745,2243889
68,2,DEU,951012212    WORK,SHIP,0,R350,13-12-2016,6496 Washington Ave,#506,San Jose,CA,South Wing,Floor 3,95101-9363,13-12-2016 00:00,VALID,-95.959434,35.319551,000000003083581E,9422,9588,3000,13-05-2014 00:00,1000,3,Customer update,2,Updated by customer,13-12-2016 00:00,OLD663764,8860693
69,1,JPN,320992548    BILL,HOME,1,C3506,02-12-2020,182 Lake Dr,Unit 41,Jacksonville,FL,East Tower,Floor 1,32099-9619,02-12-2020 00:00,R914,-66.60939,34.313336,000000000193DCF2,9422,9588,-2,19-07-2014 00:00,-1,1,Address verification,2,Manual correction,02-12-2020 00:00,OLD745119,7705216
69,2,MEX,900014609    SHIP,WORK,0,R739,28-01-2019,5771 Leisure Ln,Apt 567,Los Angeles,CA,East Tower,Floor 1,90001-9225,28-01-2019 00:00,VERIFIED,-79.897493,29.384104,0000000022180A66,9851,9588,-2,22-03-2014 00:00,-1,2,System migration,3,Verified,28-01-2019 00:00,OLD234347,1558912
70,1,MEX,190194905    BILL,OTHER,0,C1588,08-07-2019,4326 Elm St,Apt 737,Philadelphia,PA,South Wing,Floor 1,19019-2487,08-07-2019 00:00,VALID,-66.753352,47.768422,000000003318150B,9422,9330,3000,17-12-2013 00:00,2000,3,Customer update,2,NCOA update,08-07-2019 00:00,OLD594559,6146427
70,2,DEU,321595612    SHIP,WORK,0,R111,18-07-2015,9659 Cedar Rd,Unit 2,Lady Lake,FL,Building B,Floor 3,32159-3837,18-07-2015 00:00,R915,-79.119772,48.0174,00000000186BF0EF,9451,9422,1000,13-03-2012 00:00,-2,3,Initial load,1,NCOA update,18-07-2015 00:00,OLD945538,6052626
71,1,ESP,752016502    BILL,MAIL,1,C6084,30-04-2019,3668 Hill St,Unit 15,Dallas,TX,North Wing,Ground Floor,75201-6471,30-04-2019 00:00,VERIFIED,-104.045829,28.082551,0000000034D71339,9851,1,-1,18-04-2014 00:00,-1,3,Data import,3,System update,30-04-2019 00:00,OLD143264,4963402
72,1,ESP,787018816    HOME,MAIL,1,C5996,14-03-2023,9056 Maple Dr,Suite 170,Austin,TX,West Tower,Floor 2,78701-2987,14-03-2023 00:00,R915,-72.704377,26.131611,000000001E24B5D2,2,9422,-1,15-09-2014 00:00,3000,1,Customer update,0,Updated by customer,14-03-2023 00:00,OLD987369,8820649
72,2,ESP,430047811    SHIP,WORK,0,C5171,20-11-2023,2649 Park Ln,Suite 638,Columbus,OH,South Wing,Floor 2,43004-1363,20-11-2023 00:00,R914,-93.330515,36.251479,000000000C6F5DC2,9330,9588,2000,09-06-2012 00:00,3000,2,Initial load,0,System update,20-11-2023 00:00,OLD497783,6088824
73,1,CAN,321598315    HOME,BILL,0,R569,25-11-2023,6047 Hill St,#199,Lady Lake,FL,East Tower,Floor 1,32159-9625,25-11-2023 00:00,R915,-76.908114,27.445109,0000000023E02C0E,9422,5011,1000,21-09-2014 00:00,3000,1,System migration,2,NCOA update,25-11-2023 00:00,OLD500381,6955758
74,1,MEX,321599471    HOME,OTHER,0,C1330,03-02-2025,2996 Salido Ave,#822,Lady Lake,FL,East Tower,Floor 3,32159-3455,03-02-2025 00:00,R915,-111.856663,27.775213,0000000027027E68,9422,1,-1,01-11-2013 00:00,-2,4,Address verification,3,NCOA update,03-02-2025 00:00,OLD479643,3638519
75,1,AUS,430044061    MAIL,SHIP,1,R666,04-11-2018,392 Elm St,Apt 510,Columbus,OH,West Tower,Floor 2,43004-3934,04-11-2018 00:00,R913,-95.882354,49.487294,000000000A75B7F1,9851,9422,3000,14-07-2014 00:00,-1,3,Customer update,3,System update,04-11-2018 00:00,OLD414443,9448995
75,2,GBR,130688979    HOME,MAIL,1,C7708,25-11-2024,6227 Leisure Ln,#845,Freeville,NY,West Tower,Mezzanine,13068-4372,25-11-2024 00:00,VALID,-76.530272,48.369075,0000000031505247,9330,9851,3000,11-03-2013 00:00,-1,4,Customer update,3,Verified,25-11-2024 00:00,OLD101537,1854646
76,1,USA,782017855    MAIL,MAIL,1,C4685,07-12-2012,9610 Oak Ave,Unit 24,San Antonio,TX,North Wing,Floor 2,78201-9472,07-12-2012 00:00,VERIFIED,-97.351417,28.238554,000000000F8D7196,5011,5011,1000,28-10-2012 00:00,-1,2,Initial load,3,Manual correction,07-12-2012 00:00,OLD671727,2402061
77,1,ESP,320994428    HOME,BILL,0,R685,07-01-2023,2711 Hill St,Suite 623,Jacksonville,FL,East Tower,Floor 2,32099-1178,07-01-2023 00:00,VALID,-80.366245,31.08549,000000002FBC57CF,1,9851,2000,02-03-2013 00:00,-2,4,Initial load,1,System update,07-01-2023 00:00,OLD490377,3408058
78,1,USA,100012743    SHIP,MAIL,1,R414,22-10-2024,2925 Main St,Unit 31,New York,NY,South Wing,Ground Floor,10001-8307,22-10-2024 00:00,R914,-81.943143,36.616292,000000000B9DC806,9451,9422,-1,22-02-2013 00:00,-2,4,System migration,3,Verified,22-10-2024 00:00,OLD875943,7430312
78,2,GBR,331014442    BILL,MAIL,1,C2142,23-10-2025,2985 Church Rd,Suite 229,Miami,FL,West Tower,Mezzanine,33101-5680,23-10-2025 00:00,VERIFIED,-89.946725,33.00692,000000001D19499A,1,9451,-1,12-09-2014 00:00,3000,4,Address verification,3,Manual correction,23-10-2025 00:00,OLD675933,3218809
79,1,AUS,100014153    BILL,WORK,1,C6560,17-11-2015,3783 Hill St,Unit 18,New York,NY,East Tower,Mezzanine,10001-1706,17-11-2015 00:00,R913,-77.840751,29.267696,0000000014DF0B27,9330,2,1000,25-11-2013 00:00,-1,1,Customer update,3,Updated by customer,17-11-2015 00:00,OLD768308,5917263
79,2,DEU,321599718    MAIL,BILL,0,R728,24-12-2019,132 Cedar Rd,Unit 46,Lady Lake,FL,West Tower,Mezzanine,32159-6006,24-12-2019 00:00,VALID,-93.53218,37.776335,000000002B0AACDD,5011,9330,1000,24-05-2013 00:00,1000,3,Data import,3,NCOA update,24-12-2019 00:00,OLD315880,4121272
80,1,GBR,606014607    MAIL,OTHER,1,C9267,02-02-2024,4440 Leisure Ln,#58,Chicago,IL,North Wing,Ground Floor,60601-6842,02-02-2024 00:00,R915,-67.921332,48.542335,000000000F7F98A8,9588,9851,-1,02-08-2014 00:00,2000,1,Initial load,1,Updated by customer,02-02-2024 00:00,OLD632992,9145489
80,2,ITA,850011863    BILL,OTHER,0,C7761,19-08-2015,3468 Broadway,Suite 857,Phoenix,AZ,South Wing,Mezzanine,85001-5334,19-08-2015 00:00,VERIFIED,-124.126667,31.918872,0000000035C42A95,9851,5011,2000,13-02-2012 00:00,1000,4,System migration,2,NCOA update,19-08-2015 00:00,OLD918856,3776394
81,1,CAN,752011792    BILL,MAIL,1,R102,20-12-2023,7359 Hill St,#898,Dallas,TX,Building A,Mezzanine,75201-3344,20-12-2023 00:00,R913,-73.198656,36.00719,0000000026E6946C,5011,5011,2000,20-04-2014 00:00,3000,1,Customer update,3,System update,20-12-2023 00:00,OLD586450,2637957
82,1,USA,900016623    MAIL,MAIL,1,R215,12-03-2022,901 Park Ln,Apt 991,Los Angeles,CA,Building B,Ground Floor,90001-9908,12-03-2022 00:00,R915,-94.075098,27.736491,0000000035C700C2,1,5011,-2,21-01-2014 00:00,2000,1,System migration,3,Verified,12-03-2022 00:00,OLD527376,3351927
83,1,GBR,190191812    WORK,HOME,0,R501,27-09-2015,4002 Leisure Ln,Suite 249,Philadelphia,PA,Building B,Floor 1,19019-1432,27-09-2015 00:00,R915,-71.010926,36.372397,0000000015B4530F,2,9588,2000,01-06-2014 00:00,3000,4,Initial load,2,NCOA update,27-09-2015 00:00,OLD800449,3026638
83,2,GBR,282018889    WORK,MAIL,1,R614,01-02-2013,2373 Broadway,Suite 747,Charlotte,NC,Building B,Floor 1,28201-6839,01-02-2013 00:00,VERIFIED,-106.250138,32.801779,0000000002D14F18,9422,9422,-2,21-07-2012 00:00,3000,1,System migration,0,Manual correction,01-02-2013 00:00,OLD753863,2117374
84,1,MEX,787013473    WORK,WORK,1,C3869,13-11-2015,1904 Oak Ave,Apt 188,Austin,TX,West Tower,Floor 2,78701-8378,13-11-2015 00:00,VALID,-114.183962,28.565501,0000000001E4F902,1,1,2000,22-04-2013 00:00,3000,2,Initial load,1,System update,13-11-2015 00:00,OLD548688,3359758
85,1,FRA,770019649    BILL,BILL,1,R760,23-04-2021,5594 Leisure Ln,Suite 362,Houston,TX,East Tower,Mezzanine,77001-7899,23-04-2021 00:00,R915,-89.300002,41.288674,0000000006F1E631,9330,9851,1000,19-03-2013 00:00,-2,2,Customer update,3,System update,23-04-2021 00:00,OLD977855,2910561
86,1,MEX,900012704    HOME,WORK,0,C7683,19-10-2023,3819 Broadway,#319,Los Angeles,CA,North Wing,Ground Floor,90001-8176,19-10-2023 00:00,R913,-71.425785,47.614387,000000002A5502B1,9422,9330,1000,13-11-2013 00:00,2000,3,Data import,1,Updated by customer,19-10-2023 00:00,OLD798019,3451829
86,2,ESP,787011498    WORK,OTHER,0,R837,11-09-2019,2820 Washington Ave,#834,Austin,TX,South Wing,Mezzanine,78701-6145,11-09-2019 00:00,VERIFIED,-92.442303,32.412228,0000000002654DD1,5011,2,3000,06-04-2014 00:00,-1,1,Data import,2,Verified,11-09-2019 00:00,OLD189105,6710486
87,1,AUS,951014656    MAIL,BILL,0,R447,12-10-2023,6536 Lake Dr,#828,San Jose,CA,West Tower,Mezzanine,95101-3636,12-10-2023 00:00,R913,-99.079694,29.157607,00000000021EBA0A,2,9422,-1,09-01-2014 00:00,3000,1,Data import,1,Updated by customer,12-10-2023 00:00,OLD662934,9812130
87,2,ESP,190196618    MAIL,BILL,1,C9977,19-09-2018,3675 Cedar Rd,#557,Philadelphia,PA,East Tower,Floor 2,19019-6318,19-09-2018 00:00,VERIFIED,-114.144313,28.150182,00000000386FB1BB,2,9422,-1,01-08-2013 00:00,3000,2,Address verification,2,System update,19-09-2018 00:00,OLD314076,1675193
88,1,AUS,761017240    WORK,OTHER,0,C1976,13-09-2022,1416 Hill St,Suite 156,Fort Worth,TX,South Wing,Ground Floor,76101-4750,13-09-2022 00:00,VALID,-91.354415,37.967104,000000001B51E685,9330,9330,-1,08-05-2014 00:00,1000,3,Customer update,3,NCOA update,13-09-2022 00:00,OLD725903,9874142
88,2,AUS,190198062    SHIP,SHIP,1,R239,27-08-2021,8174 Salido Ave,Apt 249,Philadelphia,PA,Building B,Floor 2,19019-5922,27-08-2021 00:00,R915,-85.050347,39.979438,00000000383A29BC,9330,9851,1000,13-02-2014 00:00,2000,4,System migration,1,Updated by customer,27-08-2021 00:00,OLD282160,6130440
89,1,AUS,782011400    SHIP,WORK,1,C5647,18-01-2020,2627 Market St,Unit 16,San Antonio,TX,Building A,Floor 3,78201-3493,18-01-2020 00:00,R915,-85.274983,25.450377,000000002CD25B72,5011,9851,1000,15-03-2012 00:00,3000,2,System migration,2,Updated by customer,18-01-2020 00:00,OLD174771,9062039
90,1,USA,606019538    SHIP,BILL,0,R926,29-03-2015,2774 Pine Ave,Apt 961,Chicago,IL,South Wing,Floor 1,60601-7378,29-03-2015 00:00,VALID,-71.842555,30.842106,0000000015B2A657,9451,9588,1000,23-11-2012 00:00,2000,1,System migration,0,Manual correction,29-03-2015 00:00,OLD661066,6411521
90,2,MEX,100012032    MAIL,SHIP,0,R597,23-11-2016,9776 Maple Dr,Unit 39,New York,NY,North Wing,Floor 3,10001-4345,23-11-2016 00:00,VERIFIED,-105.948845,29.117499,000000000E3AEAC6,9851,9451,-1,11-02-2014 00:00,1000,1,System migration,0,Manual correction,23-11-2016 00:00,OLD177100,7038189
91,1,FRA,770013093    BILL,SHIP,0,C9838,12-06-2017,7177 Maple Dr,Apt 299,Houston,TX,Building B,Floor 3,77001-7389,12-06-2017 00:00,R914,-118.099862,47.740046,000000003546633B,9422,9330,-2,10-01-2014 00:00,3000,1,System migration,3,Verified,12-06-2017 00:00,OLD828438,6526904
92,1,CAN,190196855    BILL,SHIP,0,C4500,05-05-2013,8474 Market St,#410,Philadelphia,PA,South Wing,Ground Floor,19019-5676,05-05-2013 00:00,R914,-81.138883,48.786423,000000001A9F77D8,2,9851,2000,08-07-2012 00:00,2000,4,Customer update,2,Verified,05-05-2013 00:00,OLD222659,5591133
93,1,JPN,787014911    WORK,WORK,0,C8648,20-06-2022,1885 Maple Dr,Suite 414,Austin,TX,West Tower,Floor 2,78701-3517,20-06-2022 00:00,R913,-102.260873,49.218025,0000000009C0E0B0,2,1,-2,15-10-2012 00:00,-2,1,System migration,3,Verified,20-06-2022 00:00,OLD612262,8421305
93,2,AUS,752018115    SHIP,BILL,0,R732,15-09-2017,5638 Cedar Rd,Unit 25,Dallas,TX,Building B,Floor 2,75201-7488,15-09-2017 00:00,VERIFIED,-124.955246,27.156169,000000002FFA5C64,9588,9588,2000,30-06-2012 00:00,-1,1,Initial load,3,System update,15-09-2017 00:00,OLD426776,7613401
94,1,CAN,320997148    WORK,BILL,1,C2290,05-10-2021,2502 Washington Ave,Suite 442,Jacksonville,FL,East Tower,Floor 2,32099-5050,05-10-2021 00:00,R914,-76.088972,44.939627,00000000308252A7,9422,1,2000,22-08-2012 00:00,-1,3,Initial load,1,NCOA update,05-10-2021 00:00,OLD763024,7883421
95,1,FRA,752012114    SHIP,BILL,0,R385,12-01-2018,3516 Lake Dr,Unit 40,Dallas,TX,East Tower,Mezzanine,75201-8459,12-01-2018 00:00,R914,-87.634307,38.344213,00000000123BD9A6,5011,5011,3000,19-03-2012 00:00,-1,1,Customer update,3,NCOA update,12-01-2018 00:00,OLD765070,5432217
96,1,ESP,770019000    SHIP,OTHER,0,R530,11-11-2022,7028 Elm St,Apt 56,Houston,TX,Building B,Floor 2,77001-3473,11-11-2022 00:00,VALID,-98.067787,37.889371,000000001BF8B4C6,9330,9330,3000,08-12-2013 00:00,2000,3,Data import,1,Updated by customer,11-11-2022 00:00,OLD545625,9297726
97,1,AUS,190194937    HOME,SHIP,0,C4209,20-01-2020,4130 Leisure Ln,#804,Philadelphia,PA,Building A,Ground Floor,19019-1400,20-01-2020 00:00,R913,-108.970871,45.30609,0000000027ECFF18,9588,9851,2000,20-10-2013 00:00,1000,1,Customer update,2,NCOA update,20-01-2020 00:00,OLD610774,3651637
98,1,DEU,606018713    WORK,SHIP,0,R249,03-11-2016,713 Cedar Rd,Unit 11,Chicago,IL,South Wing,Mezzanine,60601-3216,03-11-2016 00:00,VERIFIED,-119.016774,38.712432,0000000037539E45,5011,9588,3000,18-05-2012 00:00,1000,2,System migration,3,System update,03-11-2016 00:00,OLD867704,8783569
98,2,JPN,782019361    SHIP,HOME,1,R238,03-10-2016,453 Elm St,Apt 135,San Antonio,TX,South Wing,Floor 2,78201-6165,03-10-2016 00:00,VERIFIED,-97.676678,27.372033,000000002FB2EE7F,2,9588,1000,23-03-2013 00:00,2000,2,Data import,2,Verified,03-10-2016 00:00,OLD174758,8140691
99,1,DEU,770013966    SHIP,MAIL,1,C7157,22-11-2014,7568 Cedar Rd,#760,Houston,TX,North Wing,Floor 2,77001-9325,22-11-2014 00:00,R914,-72.971698,29.164572,000000001A8B692F,1,1,2000,04-01-2012 00:00,3000,2,System migration,3,NCOA update,22-11-2014 00:00,OLD791212,3779846
100,1,MEX,850018142    MAIL,SHIP,0,R723,06-01-2016,2739 Washington Ave,Suite 949,Phoenix,AZ,East Tower,Floor 1,85001-5497,06-01-2016 00:00,VALID,-83.73313,41.994529,000000001CD5A97B,9451,2,-1,08-01-2014 00:00,3000,3,System migration,3,System update,06-01-2016 00:00,OLD659723,1327253
100,2,DEU,320998917    BILL,MAIL,0,R411,05-09-2016,4712 Washington Ave,Suite 686,Jacksonville,FL,East Tower,Floor 1,32099-5044,05-09-2016 00:00,VALID,-113.132914,30.946571,000000000167FA9A,9588,9330,1000,26-12-2012 00:00,-2,1,System migration,0,Manual correction,05-09-2016 00:00,OLD457207,7796294
101,1,JPN,320997717    HOME,MAIL,1,R993,14-10-2022,3153 Broadway,#742,Jacksonville,FL,East Tower,Mezzanine,32099-6068,14-10-2022 00:00,R915,-120.305019,37.31364,0000000023513CC1,9422,9422,1000,30-08-2014 00:00,-2,1,Data import,2,Verified,14-10-2022 00:00,OLD832269,4210884
101,2,ESP,190197524    HOME,MAIL,0,R846,13-03-2024,1456 Washington Ave,Unit 18,Philadelphia,PA,North Wing,Floor 2,19019-8041,13-03-2024 00:00,VERIFIED,-90.182512,47.226996,000000001425BCC0,9330,9588,-1,26-07-2012 00:00,-1,3,System migration,2,System update,13-03-2024 00:00,OLD337730,6450104
102,1,FRA,900014701    SHIP,MAIL,1,C1957,04-04-2018,2138 Oak Ave,#272,Los Angeles,CA,East Tower,Mezzanine,90001-5324,04-04-2018 00:00,R914,-90.362896,39.250805,00000000145B3D2A,2,9588,1000,20-07-2014 00:00,2000,2,Customer update,3,NCOA update,04-04-2018 00:00,OLD231147,3429714
102,2,USA,282018945    HOME,BILL,1,C6103,26-07-2022,8672 Pine Ave,#643,Charlotte,NC,North Wing,Floor 1,28201-5416,26-07-2022 00:00,VERIFIED,-70.934102,25.615192,0000000012C060CF,1,9330,1000,06-12-2012 00:00,1000,4,Data import,0,Updated by customer,26-07-2022 00:00,OLD896235,1651765
103,1,DEU,770017847    SHIP,MAIL,0,C8331,16-09-2018,7876 Leisure Ln,Suite 203,Houston,TX,South Wing,Ground Floor,77001-3526,16-09-2018 00:00,VALID,-84.014686,34.438013,000000001010A31C,9851,9330,1000,03-02-2014 00:00,2000,1,Initial load,1,Verified,16-09-2018 00:00,OLD704018,7211320
104,1,CAN,320991531    HOME,BILL,0,R401,11-12-2020,3356 Main St,Unit 47,Jacksonville,FL,North Wing,Floor 2,32099-6122,11-12-2020 00:00,VALID,-111.716718,28.109907,000000002E5FF8BE,9451,2,-2,24-04-2014 00:00,2000,2,Customer update,0,Manual correction,11-12-2020 00:00,OLD835257,7423585
105,1,DEU,761018331    MAIL,SHIP,1,C7987,17-05-2020,8446 Broadway,#975,Fort Worth,TX,East Tower,Ground Floor,76101-1844,17-05-2020 00:00,VERIFIED,-111.140099,49.896901,000000001374B3A9,9422,2,-1,22-05-2013 00:00,2000,2,Address verification,3,Updated by customer,17-05-2020 00:00,OLD958668,2948749
106,1,AUS,850014569    WORK,HOME,1,C6177,01-01-2015,5905 Salido Ave,#493,Phoenix,AZ,Building B,Mezzanine,85001-9361,01-01-2015 00:00,VALID,-90.011269,26.833601,0000000028F4A6EF,9851,9422,1000,17-09-2013 00:00,-2,1,System migration,3,System update,01-01-2015 00:00,OLD311771,8632504
106,2,DEU,100013842    MAIL,SHIP,0,R132,09-03-2021,2602 Lake Dr,Suite 266,New York,NY,Building A,Floor 1,10001-5097,09-03-2021 00:00,VALID,-98.903992,41.597266,000000001E7623AC,9851,1,2000,31-01-2012 00:00,2000,3,System migration,0,Updated by customer,09-03-2021 00:00,OLD713463,5976255
107,1,ESP,951016571    SHIP,BILL,0,R859,05-02-2025,2941 Market St,#326,San Jose,CA,Building B,Ground Floor,95101-9053,05-02-2025 00:00,VERIFIED,-107.560713,46.115741,0000000008BE72DB,9330,2,2000,02-06-2012 00:00,3000,4,System migration,1,System update,05-02-2025 00:00,OLD731459,9294777
107,2,FRA,190194440    SHIP,HOME,0,R340,10-05-2020,3865 Pine Ave,Apt 448,Philadelphia,PA,Building B,Ground Floor,19019-9763,10-05-2020 00:00,VERIFIED,-77.758191,45.17321,00000000305D2262,9330,9451,-1,05-01-2014 00:00,2000,3,Address verification,0,Manual correction,10-05-2020 00:00,OLD436066,6553145
108,1,USA,787016483    HOME,WORK,1,C6112,01-02-2021,9027 Main St,#89,Austin,TX,West Tower,Floor 2,78701-6424,01-02-2021 00:00,R915,-79.946789,29.180108,000000002B770841,5011,1,-2,13-03-2013 00:00,-1,2,Customer update,0,System update,01-02-2021 00:00,OLD845883,2256911
108,2,ESP,321595395    BILL,HOME,1,C2467,03-07-2019,3017 Maple Dr,Unit 42,Lady Lake,FL,South Wing,Floor 2,32159-1668,03-07-2019 00:00,VERIFIED,-92.478073,35.496719,0000000031D8556C,5011,9422,2000,21-03-2013 00:00,2000,3,Address verification,2,Updated by customer,03-07-2019 00:00,OLD294282,6012069
109,1,CAN,190192972    SHIP,SHIP,0,R828,23-10-2020,8348 Main St,#971,Philadelphia,PA,North Wing,Ground Floor,19019-6489,23-10-2020 00:00,VERIFIED,-117.89518,27.86135,00000000117DDC5A,5011,9851,1000,08-10-2013 00:00,3000,3,System migration,2,Updated by customer,23-10-2020 00:00,OLD371618,7444603
