customer_id,language_code,alpha_key,phonetic_key,customer_no,title,first_name,last_name,gender,marital_status,next_address_id,distribution_status,landmark_date_a,landmark_date_b,segmentation_value_a,segmentation_value_b,segmentation_value_c,segmentation_value_d,segmentation_code_a,segmentation_code_b,segmentation_code_c,segmentation_code_d,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,status,salutation,head_of_household_flag,timestamp,original_division_id,company_name,job_title,birth_date,birth_day,is_complete,complete_date,complete_modify_date,system_modify_date
72,POR,MART    JAME,MARTJA,54289231803,Dr,James,Martinez,F,S,3,1,06-03-2015,30-09-2015,VIP,HIGH,ENGAGED,HYBRID,C,1,Z,P,0,0,1,0,0,0,P,Mrs James Martinez,0,00000000152EEF3F,3,Global Enterprises,Specialist,27-02-1950,27,0,06-03-2015 00:00,27-04-2015 00:00,22-01-2016 00:00
73,GER,GARC    WILL,GARCWI,89240321306,Dr,William,Garcia,F,W,1,0,09-10-2025,21-02-2026,BASIC,HIGH,ACTIVE,ONLINE,C,3,Y,S,0,1,1,1,1,1,P,Mr William Garcia,1,000000001686EBC4,2,Retail Group,VP Sales,24-01-1970,24,1,09-10-2025 00:00,27-12-2025 00:00,07-08-2026 00:00
74,FRE,JONE    DAVI,JONEDA,79326607066,Dr,David,Jones,M,W,3,0,16-08-2014,06-07-2015,VIP,VERY_HIGH,INACTIVE,HYBRID,E,2,Y,S,1,0,0,1,1,0,A,Mr David Jones,1,0000000008BCFC1B,1,Consulting LLC,Analyst,10-04-1952,10,1,16-08-2014 00:00,08-10-2014 00:00,01-08-2015 00:00
75,ENG,WILS    ELIZ,WILSEL,49601872700,Mr,Elizabeth,Wilson,F,D,1,1,05-09-2024,30-12-2024,VIP,VERY_HIGH,ACTIVE,RETAIL,C,5,Z,P,1,0,1,0,0,1,A,Dr Elizabeth Wilson,1,00000000164F15CB,1,Global Enterprises,Director,03-03-1976,3,0,05-09-2024 00:00,02-10-2024 00:00,25-10-2025 00:00
76,GER,LOPE    SARA,LOPESA,17754307895,Prof,Sarah,Lopez,F,D,3,1,19-08-2016,20-07-2017,GOLD,MEDIUM,DORMANT,BOTH,C,5,Z,P,0,1,0,1,0,0,A,Mrs Sarah Lopez,1,000000003505D88D,1,Consulting LLC,Analyst,05-10-1955,5,1,19-08-2016 00:00,07-09-2016 00:00,10-06-2017 00:00
77,CHI,WILS    THOM,WILSTH,71714690760,Dr,Thomas,Wilson,F,D,3,0,01-02-2014,19-04-2014,VIP,LOW,ACTIVE,HYBRID,B,4,Y,S,1,1,1,1,0,1,A,Mr Thomas Wilson,0,00000000065F6EB9,3,Consulting LLC,Specialist,21-02-1973,21,0,01-02-2014 00:00,17-02-2014 00:00,22-05-2015 00:00
78,ITA,ANDE    WILL,ANDEWI,19766839230,Ms,William,Anderson,F,D,1,1,16-12-2014,13-12-2015,STANDARD,HIGH,ENGAGED,BOTH,B,4,X,P,0,0,1,0,0,0,P,Dr William Anderson,0,00000000008418DD,3,Tech Solutions,Director,07-07-1945,7,1,16-12-2014 00:00,15-03-2015 00:00,21-02-2015 00:00
79,SPA,WILL    ELIZ,WILLEL,58590474603,Ms,Elizabeth,Williams,M,S,2,0,19-04-2014,12-04-2015,STANDARD,HIGH,ACTIVE,ONLINE,D,3,Y,Q,1,1,0,0,0,0,A,Dr Elizabeth Williams,1,000000001B7B1AF0,2,Consulting LLC,VP Sales,24-02-1969,24,0,19-04-2014 00:00,25-05-2014 00:00,15-03-2015 00:00
80,GER,DAVI    DAVI,DAVIDA,93828094192,Prof,David,Davis,M,S,3,1,07-10-2018,06-04-2019,PREMIUM,MEDIUM,ENGAGED,HYBRID,A,2,W,P,0,1,1,0,1,1,A,Mrs David Davis,1,00000000314DB19C,1,ABC Corp,Director,01-12-1994,1,0,07-10-2018 00:00,10-11-2018 00:00,25-01-2019 00:00
81,CHI,JOHN    MICH,JOHNMI,20317702941,Prof,Michael,Johnson,F,U,3,0,28-03-2023,16-09-2023,PREMIUM,LOW,ACTIVE,ONLINE,B,5,Z,S,0,1,1,0,0,0,A,Dr Michael Johnson,0,000000001D040B58,3,Retail Group,Manager,21-05-1977,21,1,28-03-2023 00:00,22-06-2023 00:00,10-04-2024 00:00
82,FRE,BROW    WILL,BROWWI,80208563926,Prof,William,Brown,M,D,1,1,02-04-2012,05-07-2012,BASIC,HIGH,ACTIVE,BOTH,D,3,X,R,0,1,1,1,0,1,P,Mrs William Brown,1,000000000A115DE1,2,Consulting LLC,Director,23-03-1990,23,0,02-04-2012 00:00,02-05-2012 00:00,16-04-2013 00:00
83,JPN,SMIT    SUSA,SMITSU,63102874703,Mrs,Susan,Smith,M,S,1,1,11-01-2013,04-06-2013,BASIC,MEDIUM,ENGAGED,BOTH,C,1,Z,P,0,0,0,0,1,0,I,Ms Susan Smith,1,0000000014F27F97,1,Retail Group,Specialist,08-01-1999,8,0,11-01-2013 00:00,28-02-2013 00:00,23-04-2013 00:00
84,POR,JACK    CHAR,JACKCH,86881818531,Mrs,Charles,Jackson,M,S,1,1,28-05-2022,09-07-2022,STANDARD,LOW,ACTIVE,BOTH,A,4,Z,P,0,0,1,1,0,0,A,Mr Charles Jackson,0,000000003AF628ED,1,Consulting LLC,Analyst,08-10-1992,8,1,28-05-2022 00:00,26-07-2022 00:00,08-10-2023 00:00
85,SPA,JACK    DAVI,JACKDA,89851584274,Mr,David,Jackson,M,W,3,0,04-11-2020,04-04-2021,BASIC,LOW,DORMANT,HYBRID,C,3,W,R,0,0,0,0,0,0,A,Mrs David Jackson,1,000000001DD3D8D6,2,Global Enterprises,Director,21-03-1977,21,1,04-11-2020 00:00,11-02-2021 00:00,18-02-2021 00:00
86,ITA,MART    BARB,MARTBA,94597446764,Mr,Barbara,Martinez,F,S,2,0,15-07-2015,29-09-2015,STANDARD,LOW,ENGAGED,RETAIL,C,3,Y,P,1,1,0,0,1,0,A,Mr Barbara Martinez,0,0000000003F2634C,1,XYZ Industries,CEO,03-02-1961,3,1,15-07-2015 00:00,01-09-2015 00:00,30-06-2016 00:00
87,GER,JACK    DAVI,JACKDA,99775537062,Dr,David,Jackson,M,S,1,1,12-06-2013,12-09-2013,PREMIUM,VERY_HIGH,ACTIVE,ONLINE,E,4,W,S,0,1,1,0,1,0,A,Ms David Jackson,1,000000001C8B7385,1,ABC Corp,CEO,01-02-1997,1,1,12-06-2013 00:00,15-08-2013 00:00,08-01-2014 00:00
88,CHI,THOM    JESS,THOMJE,96756010659,Prof,Jessica,Thomas,M,S,3,0,29-01-2015,11-09-2015,BASIC,VERY_HIGH,ENGAGED,BOTH,E,5,Z,S,1,0,0,1,0,0,A,Mr Jessica Thomas,1,0000000021E237FC,2,Consulting LLC,CEO,13-05-1950,13,0,29-01-2015 00:00,11-02-2015 00:00,04-06-2015 00:00
89,POR,RODR    JOSE,RODRJO,32220923983,Mrs,Joseph,Rodriguez,M,U,2,1,16-09-2020,14-08-2021,PREMIUM,LOW,INACTIVE,ONLINE,D,5,Z,Q,1,0,0,0,0,0,A,Dr Joseph Rodriguez,0,00000000153B2134,3,XYZ Industries,VP Sales,19-04-1993,19,1,16-09-2020 00:00,17-12-2020 00:00,15-12-2020 00:00
90,SPA,JOHN    MARY,JOHNMA,82355084470,Ms,Mary,Johnson,M,M,2,1,06-03-2015,30-01-2016,PREMIUM,LOW,DORMANT,BOTH,B,2,W,S,1,0,1,0,0,1,A,Ms Mary Johnson,0,000000000B5F9292,3,ABC Corp,Analyst,23-10-1954,23,0,06-03-2015 00:00,30-03-2015 00:00,08-01-2016 00:00
91,FRE,MART    MARY,MARTMA,40398948041,Ms,Mary,Martin,M,D,1,0,16-02-2023,08-02-2024,BASIC,VERY_HIGH,ACTIVE,BOTH,B,2,X,R,1,0,0,0,1,1,I,Mrs Mary Martin,1,000000001F8EA7C2,2,Tech Solutions,Analyst,04-10-1985,4,0,16-02-2023 00:00,19-04-2023 00:00,25-03-2024 00:00
92,ITA,DAVI    SARA,DAVISA,53035907325,Ms,Sarah,Davis,M,M,1,1,30-09-2012,25-01-2013,VIP,MEDIUM,ACTIVE,RETAIL,C,5,W,P,1,0,1,0,0,0,A,Mrs Sarah Davis,0,000000001A31A42D,3,Retail Group,Consultant,26-02-1973,26,1,30-09-2012 00:00,08-11-2012 00:00,29-01-2013 00:00
93,FRE,JOHN    JAME,JOHNJA,57478736824,Mr,James,Johnson,F,W,1,1,04-01-2023,20-12-2023,GOLD,VERY_HIGH,INACTIVE,RETAIL,A,2,Y,R,0,1,0,1,1,1,I,Ms James Johnson,0,00000000291456B9,3,Global Enterprises,VP Sales,27-09-1981,27,1,04-01-2023 00:00,22-02-2023 00:00,12-07-2023 00:00
94,GER,ANDE    WILL,ANDEWI,47954964255,Prof,William,Anderson,M,M,1,0,27-11-2017,08-02-2018,BASIC,VERY_HIGH,INACTIVE,RETAIL,D,5,W,S,0,1,1,0,1,0,P,Mrs William Anderson,0,000000003075C7D3,2,XYZ Industries,VP Sales,15-08-1961,15,0,27-11-2017 00:00,22-12-2017 00:00,30-01-2018 00:00
95,ITA,WILS    MICH,WILSMI,22057449253,Mr,Michael,Wilson,M,W,3,1,26-04-2015,03-03-2016,BASIC,LOW,ENGAGED,RETAIL,E,5,W,P,1,0,0,0,0,0,A,Ms Michael Wilson,1,0000000010E79D54,2,Services Inc,Specialist,07-07-1988,7,1,26-04-2015 00:00,01-05-2015 00:00,23-07-2015 00:00
96,ENG,GONZ    THOM,GONZTH,56724767260,Mrs,Thomas,Gonzalez,M,M,3,1,03-01-2021,19-06-2021,BASIC,HIGH,DORMANT,BOTH,C,3,W,P,0,0,1,1,1,1,I,Mr Thomas Gonzalez,0,000000001C4515B8,1,Consulting LLC,Analyst,22-10-1984,22,1,03-01-2021 00:00,11-04-2021 00:00,24-09-2021 00:00
97,CHI,JOHN    PATR,JOHNPA,82375762377,Prof,Patricia,Johnson,M,M,1,0,14-05-2023,23-09-2023,PREMIUM,MEDIUM,ACTIVE,HYBRID,A,3,Y,R,1,1,1,0,0,0,A,Dr Patricia Johnson,1,000000000B5D87FF,2,Retail Group,Engineer,23-05-1949,23,1,14-05-2023 00:00,04-06-2023 00:00,15-07-2024 00:00
98,GER,WILL    THOM,WILLTH,43746035611,Mrs,Thomas,Williams,M,S,2,1,27-08-2015,14-06-2016,PREMIUM,HIGH,ENGAGED,ONLINE,B,5,X,Q,1,1,1,1,1,1,I,Ms Thomas Williams,0,000000001DDE6160,2,Services Inc,Analyst,02-07-1946,2,0,27-08-2015 00:00,28-08-2015 00:00,14-05-2016 00:00
99,SPA,MOOR    PATR,MOORPA,97086832438,Ms,Patricia,Moore,M,D,2,1,21-10-2022,24-02-2023,STANDARD,MEDIUM,ACTIVE,HYBRID,C,2,X,S,1,1,1,1,1,0,P,Mrs Patricia Moore,1,000000002E7FCB0B,3,XYZ Industries,Specialist,04-11-1964,4,1,21-10-2022 00:00,25-12-2022 00:00,23-03-2023 00:00
100,ITA,MOOR    WILL,MOORWI,35394530005,Ms,William,Moore,M,M,1,1,14-11-2014,07-04-2015,BASIC,VERY_HIGH,DORMANT,BOTH,C,5,Z,S,0,1,0,0,1,0,P,Mr William Moore,1,0000000021E8DFC5,2,Global Enterprises,Manager,16-02-1963,16,0,14-11-2014 00:00,02-12-2014 00:00,24-02-2015 00:00
101,SPA,WILS    MARY,WILSMA,55043816751,Mrs,Mary,Wilson,F,D,3,0,17-01-2016,18-02-2016,VIP,LOW,INACTIVE,ONLINE,E,2,W,P,0,1,1,1,1,1,I,Mr Mary Wilson,0,0000000022297E84,1,Services Inc,Engineer,28-06-1954,28,0,17-01-2016 00:00,28-02-2016 00:00,07-02-2017 00:00
102,GER,MILL    SUSA,MILLSU,50133676672,Mrs,Susan,Miller,M,M,2,1,31-07-2017,23-11-2017,PREMIUM,HIGH,DORMANT,BOTH,D,5,Z,S,0,1,1,1,0,0,I,Mr Susan Miller,0,000000000E5B47FF,3,XYZ Industries,CEO,21-01-1988,21,0,31-07-2017 00:00,15-10-2017 00:00,15-04-2018 00:00
103,CHI,BROW    WILL,BROWWI,99664074309,Ms,William,Brown,M,U,3,0,02-11-2012,02-10-2013,PREMIUM,HIGH,ACTIVE,RETAIL,A,4,W,S,0,1,1,0,0,0,A,Dr William Brown,0,000000002A661EF8,3,Tech Solutions,VP Sales,26-11-1990,26,1,02-11-2012 00:00,16-11-2012 00:00,21-07-2013 00:00
104,GER,BROW    KARE,BROWKA,47701046465,Prof,Karen,Brown,M,S,2,1,15-06-2016,13-12-2016,STANDARD,HIGH,ENGAGED,ONLINE,D,3,Y,P,0,0,0,1,0,0,P,Mr Karen Brown,0,0000000039E7E7D0,2,Services Inc,CEO,16-02-1952,16,1,15-06-2016 00:00,23-07-2016 00:00,28-10-2016 00:00
105,ITA,JOHN    BARB,JOHNBA,55856363076,Dr,Barbara,Johnson,M,M,1,0,19-11-2012,23-12-2012,STANDARD,MEDIUM,DORMANT,BOTH,D,5,Z,P,1,1,0,0,1,1,I,Ms Barbara Johnson,1,000000002C275C87,2,Consulting LLC,Analyst,28-03-1997,28,0,19-11-2012 00:00,04-12-2012 00:00,25-01-2013 00:00
106,JPN,GARC    MICH,GARCMI,92382886788,Dr,Michael,Garcia,M,D,3,0,04-10-2024,08-01-2025,VIP,VERY_HIGH,ACTIVE,HYBRID,D,1,X,R,1,0,0,1,0,1,A,Dr Michael Garcia,1,000000002A7A3C37,3,Services Inc,Analyst,16-10-1971,16,0,04-10-2024 00:00,15-12-2024 00:00,03-01-2026 00:00
107,JPN,JOHN    KARE,JOHNKA,35208948202,Mr,Karen,Johnson,M,W,2,0,11-07-2022,26-01-2023,BASIC,HIGH,INACTIVE,HYBRID,D,2,X,S,1,1,0,1,1,1,A,Dr Karen Johnson,0,000000000691B54E,2,Global Enterprises,Manager,17-03-1986,17,0,11-07-2022 00:00,23-07-2022 00:00,20-08-2023 00:00
108,POR,MART    KARE,MARTKA,54901563719,Prof,Karen,Martin,M,U,3,1,26-03-2022,28-10-2022,VIP,HIGH,ACTIVE,ONLINE,A,3,Z,R,1,0,0,0,1,0,I,Mr Karen Martin,1,0000000027183207,1,XYZ Industries,Director,07-09-1977,7,1,26-03-2022 00:00,23-04-2022 00:00,15-11-2022 00:00
109,SPA,HERN    RICH,HERNRI,72064444667,Prof,Richard,Hernandez,M,U,1,1,16-03-2025,17-04-2025,GOLD,HIGH,ENGAGED,HYBRID,E,2,Y,Q,0,1,1,1,1,0,A,Dr Richard Hernandez,1,0000000012D3BD41,2,Consulting LLC,VP Sales,02-07-1993,2,0,16-03-2025 00:00,08-05-2025 00:00,18-01-2026 00:00
110,GER,MART    SUSA,MARTSU,92505087789,Ms,Susan,Martinez,M,D,3,0,15-11-2016,12-11-2017,STANDARD,LOW,ACTIVE,BOTH,E,4,W,R,1,0,0,0,1,0,A,Mr Susan Martinez,0,0000000011162C02,1,Tech Solutions,Consultant,18-12-1990,18,0,15-11-2016 00:00,23-11-2016 00:00,03-11-2017 00:00
111,GER,MILL    CHAR,MILLCH,99087984346,Prof,Charles,Miller,M,W,1,1,26-10-2025,19-12-2025,VIP,VERY_HIGH,ENGAGED,BOTH,E,1,X,R,0,1,0,1,0,0,A,Dr Charles Miller,0,000000002BB0AEC7,1,XYZ Industries,VP Sales,04-08-1967,4,0,26-10-2025 00:00,14-12-2025 00:00,15-11-2025 00:00
112,ENG,RODR    LIND,RODRLI,71549298508,Mrs,Linda,Rodriguez,M,M,1,1,20-09-2017,21-08-2018,PREMIUM,LOW,ENGAGED,BOTH,A,3,Y,Q,0,0,1,1,0,1,A,Mrs Linda Rodriguez,1,00000000153031B1,2,Tech Solutions,CEO,19-03-1953,19,1,20-09-2017 00:00,01-12-2017 00:00,15-11-2018 00:00
113,GER,BROW    JOHN,BROWJO,18413397790,Ms,John,Brown,M,W,1,1,06-10-2025,16-03-2026,GOLD,LOW,ACTIVE,BOTH,E,5,W,S,0,1,0,1,0,0,A,Mr John Brown,0,000000000D7D7196,3,Services Inc,CEO,21-04-1973,21,1,06-10-2025 00:00,20-10-2025 00:00,19-01-2026 00:00
114,JPN,WILS    JESS,WILSJE,56028598792,Mr,Jessica,Wilson,M,M,1,0,13-07-2012,11-11-2012,BASIC,HIGH,INACTIVE,BOTH,D,4,W,S,1,1,0,1,0,0,P,Mr Jessica Wilson,0,000000002CDB4049,1,Tech Solutions,Director,05-11-1992,5,1,13-07-2012 00:00,09-10-2012 00:00,14-12-2012 00:00
115,ENG,WILL    KARE,WILLKA,33510598075,Prof,Karen,Williams,M,S,1,1,10-11-2020,15-09-2021,BASIC,MEDIUM,DORMANT,BOTH,A,5,Y,P,0,0,1,0,1,0,A,Mrs Karen Williams,1,0000000039F5CF48,3,Consulting LLC,VP Sales,13-08-1993,13,0,10-11-2020 00:00,04-12-2020 00:00,03-03-2021 00:00
116,ENG,RODR    KARE,RODRKA,87284986059,Dr,Karen,Rodriguez,M,U,1,1,21-09-2024,24-11-2024,BASIC,HIGH,INACTIVE,HYBRID,C,3,Y,Q,0,1,0,0,1,1,I,Ms Karen Rodriguez,1,000000002C619E34,3,XYZ Industries,Engineer,22-03-1952,22,1,21-09-2024 00:00,15-11-2024 00:00,16-12-2024 00:00
117,ITA,HERN    JOHN,HERNJO,60852885476,Mrs,John,Hernandez,M,D,2,1,12-10-2021,27-06-2022,BASIC,LOW,ENGAGED,RETAIL,B,5,X,R,0,0,1,0,0,0,P,Mr John Hernandez,1,00000000313A93B4,3,XYZ Industries,Manager,23-04-1995,23,1,12-10-2021 00:00,21-12-2021 00:00,12-01-2023 00:00
118,ITA,THOM    JESS,THOMJE,70704557769,Prof,Jessica,Thomas,M,U,1,1,23-03-2025,25-10-2025,GOLD,HIGH,INACTIVE,ONLINE,E,2,W,Q,0,0,1,1,0,0,I,Mrs Jessica Thomas,0,0000000010EB3A1E,2,XYZ Industries,Manager,08-07-1968,8,0,23-03-2025 00:00,29-05-2025 00:00,30-06-2026 00:00
119,SPA,GONZ    PATR,GONZPA,98138625478,Ms,Patricia,Gonzalez,F,D,3,0,08-04-2019,16-11-2019,VIP,LOW,ACTIVE,BOTH,D,2,W,R,1,1,1,0,0,1,A,Mrs Patricia Gonzalez,0,0000000020EE3E82,3,Tech Solutions,CEO,02-01-1974,2,0,08-04-2019 00:00,02-05-2019 00:00,27-06-2019 00:00
120,SPA,MART    PATR,MARTPA,76481002683,Mrs,Patricia,Martin,M,U,1,1,29-05-2019,09-07-2019,STANDARD,HIGH,INACTIVE,ONLINE,B,5,X,Q,0,0,1,0,1,0,A,Mr Patricia Martin,0,000000001CBFBF71,3,Global Enterprises,Specialist,14-04-1987,14,0,29-05-2019 00:00,27-06-2019 00:00,27-07-2020 00:00
121,ITA,MART    LIND,MARTLI,55894264588,Dr,Linda,Martin,M,U,3,0,29-01-2016,24-06-2016,VIP,VERY_HIGH,INACTIVE,RETAIL,A,2,W,Q,0,0,1,0,0,0,I,Mrs Linda Martin,0,000000003967F071,3,Services Inc,Analyst,27-10-1995,27,1,29-01-2016 00:00,17-03-2016 00:00,20-04-2017 00:00
122,POR,TAYL    MICH,TAYLMI,90301747687,Mr,Michael,Taylor,F,W,1,1,20-07-2020,20-04-2021,STANDARD,HIGH,DORMANT,HYBRID,C,2,X,P,0,0,1,0,1,1,A,Mr Michael Taylor,0,000000001B44C1C2,3,Retail Group,Consultant,26-08-1959,26,1,20-07-2020 00:00,27-09-2020 00:00,21-02-2021 00:00
123,CHI,LOPE    SARA,LOPESA,76819222910,Mrs,Sarah,Lopez,M,D,3,1,26-07-2016,01-01-2017,BASIC,LOW,ENGAGED,ONLINE,A,2,W,Q,0,0,1,1,0,0,I,Mr Sarah Lopez,0,0000000034B037B1,1,Global Enterprises,Analyst,25-07-1988,25,0,26-07-2016 00:00,04-08-2016 00:00,07-12-2016 00:00
124,CHI,LOPE    JOSE,LOPEJO,98536308036,Prof,Joseph,Lopez,M,D,3,0,14-08-2020,11-12-2020,VIP,VERY_HIGH,ACTIVE,ONLINE,E,3,Y,P,0,0,0,1,0,0,A,Mr Joseph Lopez,1,0000000031E62912,2,Tech Solutions,Analyst,24-01-1983,24,1,14-08-2020 00:00,29-10-2020 00:00,24-11-2020 00:00
125,POR,SMIT    SUSA,SMITSU,47862348112,Mrs,Susan,Smith,M,U,1,1,16-07-2024,09-03-2025,GOLD,HIGH,DORMANT,ONLINE,D,5,X,P,1,1,0,1,1,1,I,Dr Susan Smith,0,00000000307A713F,2,Consulting LLC,Specialist,10-09-1950,10,1,16-07-2024 00:00,30-09-2024 00:00,30-09-2025 00:00
126,GER,THOM    JOHN,THOMJO,56386339983,Dr,John,Thomas,M,D,3,0,10-12-2016,23-05-2017,STANDARD,LOW,ACTIVE,HYBRID,C,1,Y,S,1,1,0,1,0,0,I,Mrs John Thomas,0,000000002F114513,1,Consulting LLC,Consultant,13-02-1961,13,0,10-12-2016 00:00,09-01-2017 00:00,23-03-2017 00:00
127,JPN,MART    JOSE,MARTJO,12636366799,Prof,Joseph,Martin,M,M,2,1,04-10-2013,16-09-2014,BASIC,VERY_HIGH,DORMANT,HYBRID,B,5,Z,S,0,0,0,1,1,0,P,Ms Joseph Martin,1,000000003710CBB6,3,Consulting LLC,VP Sales,04-02-1954,4,1,04-10-2013 00:00,20-10-2013 00:00,26-09-2014 00:00
128,CHI,ANDE    SUSA,ANDESU,25380313210,Ms,Susan,Anderson,M,D,3,1,22-09-2016,25-01-2017,GOLD,LOW,INACTIVE,BOTH,D,5,Z,R,0,1,1,0,1,1,A,Dr Susan Anderson,1,000000001CD8BE6E,1,Retail Group,VP Sales,01-01-1989,1,0,22-09-2016 00:00,05-10-2016 00:00,26-09-2017 00:00
129,FRE,DAVI    THOM,DAVITH,31516679324,Dr,Thomas,Davis,F,W,1,1,09-04-2015,13-01-2016,BASIC,LOW,ACTIVE,HYBRID,A,2,X,Q,1,1,0,1,1,1,A,Ms Thomas Davis,1,00000000160664F4,1,Global Enterprises,Director,07-07-1999,7,1,09-04-2015 00:00,05-07-2015 00:00,14-08-2016 00:00
130,JPN,MILL    KARE,MILLKA,61876365307,Prof,Karen,Miller,M,D,2,0,17-04-2019,10-08-2019,BASIC,VERY_HIGH,ENGAGED,RETAIL,A,2,Z,Q,1,1,1,1,1,1,I,Ms Karen Miller,1,000000001A7ECBFA,1,XYZ Industries,Manager,12-05-1994,12,0,17-04-2019 00:00,20-07-2019 00:00,15-08-2019 00:00
131,SPA,WILL    THOM,WILLTH,85046761536,Mr,Thomas,Williams,M,M,2,0,21-02-2014,15-05-2014,BASIC,MEDIUM,ACTIVE,HYBRID,C,2,Y,R,1,0,0,0,0,0,A,Ms Thomas Williams,1,000000001DE67F77,3,Tech Solutions,Specialist,04-07-1955,4,0,21-02-2014 00:00,22-05-2014 00:00,24-11-2014 00:00
132,CHI,JACK    WILL,JACKWI,98147588659,Prof,William,Jackson,F,D,2,1,25-08-2024,27-06-2025,STANDARD,HIGH,ENGAGED,BOTH,C,4,Z,Q,1,0,0,0,1,1,I,Mr William Jackson,1,000000003059AA2D,2,Tech Solutions,Manager,21-12-1985,21,1,25-08-2024 00:00,02-10-2024 00:00,26-06-2025 00:00
133,CHI,SMIT    JOSE,SMITJO,32548132148,Dr,Joseph,Smith,M,W,1,1,20-10-2021,29-12-2021,VIP,MEDIUM,DORMANT,BOTH,E,3,W,Q,0,0,0,1,0,1,P,Dr Joseph Smith,1,000000002CD48B07,3,Global Enterprises,CEO,18-07-1957,18,1,20-10-2021 00:00,23-10-2021 00:00,05-01-2022 00:00
134,FRE,MOOR    MICH,MOORMI,73201285325,Mr,Michael,Moore,M,S,1,0,14-01-2018,20-02-2018,VIP,MEDIUM,DORMANT,HYBRID,C,4,Z,S,0,1,0,0,0,1,I,Mr Michael Moore,1,000000000B9F654B,1,Consulting LLC,Consultant,10-02-1956,10,1,14-01-2018 00:00,16-01-2018 00:00,17-03-2018 00:00
135,JPN,GONZ    JOSE,GONZJO,79123033173,Mrs,Joseph,Gonzalez,F,W,2,1,19-06-2016,31-12-2016,STANDARD,HIGH,ACTIVE,BOTH,D,3,Y,R,0,0,0,0,1,1,A,Mrs Joseph Gonzalez,1,00000000256BAC63,1,Global Enterprises,CEO,02-12-1960,2,0,19-06-2016 00:00,25-06-2016 00:00,12-04-2017 00:00
136,JPN,MART    ELIZ,MARTEL,55606732403,Mr,Elizabeth,Martin,M,M,2,0,15-07-2015,14-05-2016,PREMIUM,MEDIUM,ENGAGED,ONLINE,C,5,Z,S,0,0,1,1,0,1,A,Dr Elizabeth Martin,1,0000000023C70FE9,2,Retail Group,Specialist,08-02-1968,8,0,15-07-2015 00:00,26-09-2015 00:00,18-10-2015 00:00
137,FRE,LOPE    JESS,LOPEJE,79015299415,Mrs,Jessica,Lopez,M,W,2,1,05-06-2025,08-04-2026,BASIC,VERY_HIGH,ACTIVE,HYBRID,B,1,Z,Q,1,0,1,0,1,0,P,Ms Jessica Lopez,1,000000001A3A3CC5,3,Tech Solutions,Director,09-08-1991,9,0,05-06-2025 00:00,11-08-2025 00:00,08-05-2026 00:00
138,JPN,JOHN    DAVI,JOHNDA,23707889105,Mr,David,Johnson,M,U,3,1,26-05-2014,02-03-2015,GOLD,LOW,ACTIVE,BOTH,B,5,X,P,0,1,0,1,0,1,P,Dr David Johnson,1,0000000032D4FC30,3,ABC Corp,Consultant,07-01-1956,7,0,26-05-2014 00:00,28-08-2014 00:00,01-07-2014 00:00
139,CHI,WILL    CHAR,WILLCH,36583530077,Prof,Charles,Williams,M,S,3,0,07-03-2017,16-01-2018,GOLD,VERY_HIGH,ACTIVE,BOTH,D,4,X,Q,0,1,1,0,1,1,A,Ms Charles Williams,1,000000001A63D51C,3,Global Enterprises,Engineer,04-02-1978,4,0,07-03-2017 00:00,19-05-2017 00:00,11-12-2017 00:00
140,ENG,GONZ    RICH,GONZRI,17414459094,Ms,Richard,Gonzalez,M,U,1,0,26-11-2020,29-05-2021,PREMIUM,LOW,INACTIVE,ONLINE,C,1,Z,Q,0,0,1,1,0,0,A,Ms Richard Gonzalez,0,000000000EE9604A,2,Consulting LLC,Consultant,15-08-1968,15,0,26-11-2020 00:00,08-02-2021 00:00,18-06-2021 00:00
141,FRE,MILL    SARA,MILLSA,90328120045,Mr,Sarah,Miller,M,U,3,1,27-10-2022,15-12-2022,GOLD,VERY_HIGH,ACTIVE,RETAIL,C,3,W,S,0,0,0,1,0,1,P,Mr Sarah Miller,1,00000000228E356B,3,XYZ Industries,Engineer,26-06-1991,26,0,27-10-2022 00:00,16-11-2022 00:00,21-11-2022 00:00
142,FRE,ANDE    JENN,ANDEJE,53517420594,Mr,Jennifer,Anderson,M,W,3,0,04-11-2020,10-09-2021,VIP,LOW,ACTIVE,HYBRID,E,4,Y,Q,1,0,1,1,0,0,A,Mr Jennifer Anderson,1,0000000031B6A17D,2,Tech Solutions,Director,10-07-1959,10,0,04-11-2020 00:00,29-01-2021 00:00,03-06-2021 00:00
143,ENG,LOPE    LIND,LOPELI,51960461656,Mrs,Linda,Lopez,M,D,3,1,27-04-2025,11-04-2026,STANDARD,VERY_HIGH,ACTIVE,ONLINE,B,3,Y,P,0,0,0,0,1,0,A,Mr Linda Lopez,1,000000001CCDCF0C,2,ABC Corp,Engineer,12-06-1957,12,0,27-04-2025 00:00,31-07-2025 00:00,27-01-2026 00:00
144,ENG,MILL    RICH,MILLRI,88926924653,Prof,Richard,Miller,M,M,2,0,03-03-2015,02-05-2015,BASIC,MEDIUM,DORMANT,RETAIL,D,1,X,S,1,1,0,0,1,1,A,Dr Richard Miller,0,0000000039D90A32,2,Global Enterprises,Director,20-08-1980,20,0,03-03-2015 00:00,29-03-2015 00:00,14-11-2015 00:00
