customer_id,email_id,email_address,email_type,is_valid,opt_in,opt_in_date,bounce_count,last_verified,create_date,modify_date,create_user_id,modify_user_id
126,2,john.thomas656@icloud.com,BUSINESS,1,0,29-01-2014 00:00,0,14-12-2020 00:00,29-01-2014 00:00,14-12-2020 00:00,1000,-1
127,1,joseph.martin340@yahoo.com,SECONDARY,1,0,03-04-2013 00:00,3,26-12-2018 00:00,03-04-2013 00:00,26-12-2018 00:00,1000,-1
128,1,susan.anderson113@yahoo.com,WORK,0,1,05-01-2012 00:00,0,12-02-2014 00:00,05-01-2012 00:00,12-02-2014 00:00,-1,2000
128,2,susan.anderson212@icloud.com,PRIMARY,1,1,25-05-2012 00:00,3,13-04-2024 00:00,25-05-2012 00:00,13-04-2024 00:00,-1,1000
130,1,karen.miller66@outlook.com,PRIMARY,1,0,21-10-2013 00:00,0,10-03-2025 00:00,21-10-2013 00:00,10-03-2025 00:00,1000,-2
131,1,thomas.williams605@yahoo.com,BUSINESS,1,1,27-04-2013 00:00,0,13-03-2021 00:00,27-04-2013 00:00,13-03-2021 00:00,1000,2000
132,1,william.jackson502@hotmail.com,SECONDARY,0,0,01-07-2013 00:00,1,08-01-2017 00:00,01-07-2013 00:00,08-01-2017 00:00,1000,-2
133,1,joseph.smith903@aol.com,PRIMARY,1,1,17-01-2014 00:00,0,08-09-2015 00:00,17-01-2014 00:00,08-09-2015 00:00,-2,-2
134,1,michael.moore667@outlook.com,PRIMARY,1,0,13-07-2013 00:00,2,02-05-2020 00:00,13-07-2013 00:00,02-05-2020 00:00,-2,-1
135,1,joseph.gonzalez57@yahoo.com,PERSONAL,1,0,30-04-2014 00:00,1,04-09-2017 00:00,30-04-2014 00:00,04-09-2017 00:00,2000,1000
137,1,jessica.lopez324@icloud.com,SECONDARY,0,1,21-10-2013 00:00,0,04-07-2023 00:00,21-10-2013 00:00,04-07-2023 00:00,-1,-2
138,1,david.johnson837@gmail.com,SECONDARY,1,1,10-10-2012 00:00,1,09-06-2013 00:00,10-10-2012 00:00,09-06-2013 00:00,1000,-1
139,1,charles.williams288@aol.com,PRIMARY,1,0,22-06-2013 00:00,2,19-09-2015 00:00,22-06-2013 00:00,19-09-2015 00:00,-1,-1
140,1,richard.gonzalez524@outlook.com,BUSINESS,1,1,05-05-2012 00:00,3,30-11-2024 00:00,05-05-2012 00:00,30-11-2024 00:00,-1,-1
140,2,richard.gonzalez378@gmail.com,BUSINESS,1,0,02-09-2013 00:00,0,14-01-2020 00:00,02-09-2013 00:00,14-01-2020 00:00,1000,-2
141,1,sarah.miller763@icloud.com,BUSINESS,1,1,24-02-2013 00:00,0,22-06-2016 00:00,24-02-2013 00:00,22-06-2016 00:00,-2,2000
142,1,jennifer.anderson555@aol.com,PRIMARY,1,0,10-02-2012 00:00,0,09-05-2024 00:00,10-02-2012 00:00,09-05-2024 00:00,2000,-1
144,1,richard.miller131@aol.com,SECONDARY,1,1,02-11-2012 00:00,3,27-12-2014 00:00,02-11-2012 00:00,27-12-2014 00:00,-2,-1
144,2,richard.miller308@icloud.com,PERSONAL,1,1,16-03-2012 00:00,0,21-07-2019 00:00,16-03-2012 00:00,21-07-2019 00:00,-1,2000
144,3,richard.miller799@aol.com,WORK,1,0,21-09-2014 00:00,3,19-08-2018 00:00,21-09-2014 00:00,19-08-2018 00:00,1000,2000
145,1,barbara.moore768@outlook.com,SECONDARY,1,0,17-08-2014 00:00,0,28-08-2024 00:00,17-08-2014 00:00,28-08-2024 00:00,-2,-1
146,1,barbara.moore762@icloud.com,PRIMARY,1,0,23-02-2012 00:00,0,14-07-2017 00:00,23-02-2012 00:00,14-07-2017 00:00,1000,2000
147,1,karen.martin219@outlook.com,WORK,1,1,22-09-2013 00:00,2,18-11-2024 00:00,22-09-2013 00:00,18-11-2024 00:00,1000,-2
148,1,joseph.wilson294@aol.com,WORK,1,1,31-03-2012 00:00,1,03-08-2013 00:00,31-03-2012 00:00,03-08-2013 00:00,1000,-2
149,1,barbara.williams156@outlook.com,PRIMARY,1,0,10-12-2013 00:00,1,14-12-2016 00:00,10-12-2013 00:00,14-12-2016 00:00,2000,-2
150,1,robert.garcia497@hotmail.com,WORK,1,1,13-05-2012 00:00,2,29-12-2012 00:00,13-05-2012 00:00,29-12-2012 00:00,2000,-2
150,2,robert.garcia310@gmail.com,PRIMARY,1,1,20-03-2013 00:00,0,26-08-2019 00:00,20-03-2013 00:00,26-08-2019 00:00,-2,1000
151,1,michael.lopez746@icloud.com,PRIMARY,1,0,27-09-2013 00:00,3,25-06-2021 00:00,27-09-2013 00:00,25-06-2021 00:00,-2,-2
152,1,karen.johnson502@yahoo.com,PERSONAL,1,1,19-12-2013 00:00,0,23-07-2015 00:00,19-12-2013 00:00,23-07-2015 00:00,1000,1000
152,2,karen.johnson62@icloud.com,WORK,1,0,22-01-2012 00:00,3,27-11-2013 00:00,22-01-2012 00:00,27-11-2013 00:00,-2,2000
153,1,jessica.miller420@outlook.com,WORK,1,0,12-10-2012 00:00,0,12-08-2023 00:00,12-10-2012 00:00,12-08-2023 00:00,2000,-2
153,2,jessica.miller734@aol.com,PRIMARY,1,0,04-03-2013 00:00,1,16-11-2017 00:00,04-03-2013 00:00,16-11-2017 00:00,-2,-1
154,1,michael.taylor188@hotmail.com,WORK,1,1,01-08-2014 00:00,0,29-12-2019 00:00,01-08-2014 00:00,29-12-2019 00:00,1000,-2
154,2,michael.taylor363@aol.com,BUSINESS,0,0,14-08-2013 00:00,0,18-06-2022 00:00,14-08-2013 00:00,18-06-2022 00:00,-1,2000
155,1,william.brown834@outlook.com,PERSONAL,1,1,16-08-2014 00:00,3,29-01-2015 00:00,16-08-2014 00:00,29-01-2015 00:00,2000,1000
155,2,william.brown657@outlook.com,PRIMARY,1,0,28-11-2012 00:00,0,30-04-2019 00:00,28-11-2012 00:00,30-04-2019 00:00,1000,2000
155,3,william.brown104@aol.com,BUSINESS,1,1,06-09-2014 00:00,0,01-04-2020 00:00,06-09-2014 00:00,01-04-2020 00:00,-1,2000
156,1,charles.miller783@hotmail.com,BUSINESS,1,0,18-01-2012 00:00,2,21-04-2018 00:00,18-01-2012 00:00,21-04-2018 00:00,2000,2000
157,1,michael.williams351@outlook.com,PERSONAL,0,0,20-01-2014 00:00,0,27-05-2020 00:00,20-01-2014 00:00,27-05-2020 00:00,1000,1000
158,1,james.lopez60@aol.com,WORK,0,1,09-09-2014 00:00,0,02-09-2025 00:00,09-09-2014 00:00,02-09-2025 00:00,-1,2000
159,1,karen.anderson780@hotmail.com,WORK,1,0,25-07-2012 00:00,0,27-01-2021 00:00,25-07-2012 00:00,27-01-2021 00:00,-2,1000
159,2,karen.anderson732@icloud.com,PERSONAL,1,1,09-12-2013 00:00,0,15-02-2023 00:00,09-12-2013 00:00,15-02-2023 00:00,2000,-2
160,1,john.martin355@hotmail.com,PERSONAL,1,1,01-01-2014 00:00,0,10-07-2021 00:00,01-01-2014 00:00,10-07-2021 00:00,-2,-2
161,1,john.jones580@yahoo.com,PERSONAL,0,1,06-05-2012 00:00,2,01-05-2014 00:00,06-05-2012 00:00,01-05-2014 00:00,-2,1000
162,1,susan.rodriguez455@aol.com,PRIMARY,1,1,29-12-2012 00:00,1,21-12-2022 00:00,29-12-2012 00:00,21-12-2022 00:00,-2,-2
162,2,susan.rodriguez352@yahoo.com,WORK,0,1,10-11-2013 00:00,0,14-09-2018 00:00,10-11-2013 00:00,14-09-2018 00:00,-1,-2
163,1,karen.smith570@aol.com,PERSONAL,1,1,23-05-2012 00:00,2,11-08-2022 00:00,23-05-2012 00:00,11-08-2022 00:00,-1,-1
165,1,james.rodriguez180@hotmail.com,PRIMARY,0,1,10-02-2013 00:00,0,26-10-2014 00:00,10-02-2013 00:00,26-10-2014 00:00,2000,2000
167,1,james.jones360@gmail.com,BUSINESS,1,1,27-08-2014 00:00,0,17-02-2017 00:00,27-08-2014 00:00,17-02-2017 00:00,-2,1000
167,2,james.jones318@gmail.com,PERSONAL,1,1,27-06-2014 00:00,0,23-02-2023 00:00,27-06-2014 00:00,23-02-2023 00:00,1000,-1
168,1,elizabeth.brown680@aol.com,PERSONAL,1,0,11-11-2013 00:00,0,24-04-2019 00:00,11-11-2013 00:00,24-04-2019 00:00,1000,-1
168,2,elizabeth.brown581@outlook.com,SECONDARY,1,1,01-09-2012 00:00,1,01-08-2019 00:00,01-09-2012 00:00,01-08-2019 00:00,1000,2000
169,1,jessica.martinez390@outlook.com,PERSONAL,1,0,01-09-2014 00:00,0,06-05-2019 00:00,01-09-2014 00:00,06-05-2019 00:00,-1,1000
169,2,jessica.martinez311@icloud.com,WORK,1,0,22-03-2014 00:00,1,24-12-2019 00:00,22-03-2014 00:00,24-12-2019 00:00,2000,2000
170,1,elizabeth.martin382@gmail.com,WORK,1,0,09-04-2014 00:00,0,28-07-2021 00:00,09-04-2014 00:00,28-07-2021 00:00,-2,1000
170,2,elizabeth.martin798@gmail.com,PERSONAL,1,1,29-06-2013 00:00,0,10-04-2024 00:00,29-06-2013 00:00,10-04-2024 00:00,-2,-2
171,1,william.williams755@hotmail.com,WORK,1,1,26-04-2013 00:00,1,09-04-2016 00:00,26-04-2013 00:00,09-04-2016 00:00,-2,-1
172,1,james.jones581@yahoo.com,PRIMARY,1,1,22-07-2013 00:00,2,02-06-2023 00:00,22-07-2013 00:00,02-06-2023 00:00,2000,-2
173,1,mary.davis555@hotmail.com,SECONDARY,1,0,04-06-2014 00:00,1,23-07-2024 00:00,04-06-2014 00:00,23-07-2024 00:00,1000,1000
174,1,mary.davis52@icloud.com,SECONDARY,1,0,07-01-2013 00:00,2,03-01-2024 00:00,07-01-2013 00:00,03-01-2024 00:00,-1,1000
174,2,mary.davis760@icloud.com,PRIMARY,1,0,19-08-2012 00:00,0,17-05-2022 00:00,19-08-2012 00:00,17-05-2022 00:00,-1,1000
174,3,mary.davis939@icloud.com,PRIMARY,1,1,14-03-2013 00:00,0,28-08-2019 00:00,14-03-2013 00:00,28-08-2019 00:00,-1,-2
175,1,joseph.williams478@outlook.com,PERSONAL,1,1,29-11-2012 00:00,3,08-12-2023 00:00,29-11-2012 00:00,08-12-2023 00:00,-1,1000
176,1,mary.johnson109@hotmail.com,PERSONAL,1,1,30-12-2012 00:00,2,04-11-2023 00:00,30-12-2012 00:00,04-11-2023 00:00,-1,-2
176,2,mary.johnson802@icloud.com,SECONDARY,1,0,27-12-2013 00:00,3,02-11-2015 00:00,27-12-2013 00:00,02-11-2015 00:00,-1,1000
177,1,jessica.martinez303@hotmail.com,WORK,1,0,15-08-2013 00:00,0,05-04-2016 00:00,15-08-2013 00:00,05-04-2016 00:00,2000,2000
178,1,mary.wilson509@aol.com,PRIMARY,1,0,17-05-2013 00:00,0,25-01-2021 00:00,17-05-2013 00:00,25-01-2021 00:00,-2,1000
178,2,mary.wilson982@outlook.com,PERSONAL,1,0,27-01-2013 00:00,1,11-12-2019 00:00,27-01-2013 00:00,11-12-2019 00:00,-2,1000
178,3,mary.wilson975@outlook.com,BUSINESS,0,1,07-04-2014 00:00,0,23-05-2015 00:00,07-04-2014 00:00,23-05-2015 00:00,-1,1000
179,1,michael.hernandez568@outlook.com,SECONDARY,1,0,03-06-2014 00:00,0,01-01-2023 00:00,03-06-2014 00:00,01-01-2023 00:00,1000,1000
180,1,jessica.brown977@yahoo.com,PERSONAL,1,1,13-05-2012 00:00,0,15-03-2023 00:00,13-05-2012 00:00,15-03-2023 00:00,-2,2000
180,2,jessica.brown480@icloud.com,WORK,1,0,19-05-2012 00:00,2,10-11-2021 00:00,19-05-2012 00:00,10-11-2021 00:00,2000,-2
180,3,jessica.brown701@hotmail.com,PERSONAL,1,0,29-01-2012 00:00,0,21-04-2025 00:00,29-01-2012 00:00,21-04-2025 00:00,-2,-2
181,1,charles.anderson59@icloud.com,PERSONAL,0,1,18-02-2013 00:00,0,24-09-2014 00:00,18-02-2013 00:00,24-09-2014 00:00,-2,1000
182,1,sarah.martinez258@hotmail.com,BUSINESS,1,0,25-07-2012 00:00,1,11-02-2025 00:00,25-07-2012 00:00,11-02-2025 00:00,-1,-2
183,1,michael.jones298@aol.com,SECONDARY,0,1,20-05-2014 00:00,0,11-09-2016 00:00,20-05-2014 00:00,11-09-2016 00:00,2000,-2
184,1,william.brown452@aol.com,WORK,0,0,06-08-2014 00:00,1,14-04-2020 00:00,06-08-2014 00:00,14-04-2020 00:00,1000,2000
185,1,elizabeth.wilson560@outlook.com,BUSINESS,0,0,17-06-2012 00:00,1,25-12-2017 00:00,17-06-2012 00:00,25-12-2017 00:00,-2,-2
187,1,barbara.davis981@aol.com,WORK,1,1,05-10-2013 00:00,3,02-11-2018 00:00,05-10-2013 00:00,02-11-2018 00:00,-1,2000
187,2,barbara.davis715@hotmail.com,SECONDARY,0,1,14-06-2013 00:00,0,03-08-2021 00:00,14-06-2013 00:00,03-08-2021 00:00,1000,1000
188,1,karen.gonzalez341@gmail.com,SECONDARY,0,1,19-05-2013 00:00,0,05-11-2020 00:00,19-05-2013 00:00,05-11-2020 00:00,-2,-2
189,1,linda.brown320@gmail.com,PRIMARY,0,0,19-02-2012 00:00,0,08-04-2020 00:00,19-02-2012 00:00,08-04-2020 00:00,1000,2000
190,1,robert.lopez1@yahoo.com,PERSONAL,0,1,11-05-2014 00:00,0,25-01-2024 00:00,11-05-2014 00:00,25-01-2024 00:00,1000,2000
190,2,robert.lopez131@outlook.com,PERSONAL,1,1,25-04-2014 00:00,1,11-07-2017 00:00,25-04-2014 00:00,11-07-2017 00:00,2000,-2
191,1,sarah.smith661@yahoo.com,PERSONAL,1,1,05-08-2014 00:00,1,15-05-2015 00:00,05-08-2014 00:00,15-05-2015 00:00,-1,-1
192,1,patricia.williams374@gmail.com,WORK,0,1,05-02-2014 00:00,2,26-05-2017 00:00,05-02-2014 00:00,26-05-2017 00:00,1000,-2
193,1,charles.garcia105@gmail.com,PRIMARY,1,0,08-08-2014 00:00,0,01-05-2025 00:00,08-08-2014 00:00,01-05-2025 00:00,1000,-1
194,1,david.gonzalez190@icloud.com,PRIMARY,0,0,19-08-2013 00:00,1,10-01-2024 00:00,19-08-2013 00:00,10-01-2024 00:00,-2,1000
194,2,david.gonzalez726@hotmail.com,WORK,1,0,14-04-2014 00:00,0,26-04-2022 00:00,14-04-2014 00:00,26-04-2022 00:00,1000,2000
195,1,james.hernandez365@yahoo.com,WORK,1,1,13-08-2012 00:00,0,13-01-2013 00:00,13-08-2012 00:00,13-01-2013 00:00,1000,-2
195,2,james.hernandez45@aol.com,SECONDARY,1,0,13-06-2013 00:00,0,16-11-2018 00:00,13-06-2013 00:00,16-11-2018 00:00,-1,-2
196,1,david.thomas861@yahoo.com,BUSINESS,0,0,07-12-2012 00:00,1,16-09-2020 00:00,07-12-2012 00:00,16-09-2020 00:00,-2,-1
197,1,elizabeth.jones730@yahoo.com,BUSINESS,1,1,17-11-2012 00:00,0,10-12-2017 00:00,17-11-2012 00:00,10-12-2017 00:00,-2,1000
198,1,susan.wilson993@hotmail.com,SECONDARY,1,0,15-05-2012 00:00,0,18-05-2020 00:00,15-05-2012 00:00,18-05-2020 00:00,2000,2000
200,1,david.hernandez431@yahoo.com,PRIMARY,1,0,06-07-2013 00:00,0,24-10-2024 00:00,06-07-2013 00:00,24-10-2024 00:00,-1,1000
202,1,james.hernandez398@outlook.com,SECONDARY,1,1,09-02-2014 00:00,1,05-10-2023 00:00,09-02-2014 00:00,05-10-2023 00:00,1000,-1
204,1,robert.martinez265@outlook.com,WORK,1,1,12-09-2013 00:00,0,28-08-2018 00:00,12-09-2013 00:00,28-08-2018 00:00,-1,-1
204,2,robert.martinez571@aol.com,WORK,1,1,01-07-2013 00:00,0,09-08-2014 00:00,01-07-2013 00:00,09-08-2014 00:00,-2,-1
205,1,thomas.hernandez648@yahoo.com,PRIMARY,0,0,12-07-2012 00:00,1,30-07-2020 00:00,12-07-2012 00:00,30-07-2020 00:00,-2,1000
206,1,robert.davis480@yahoo.com,WORK,1,0,23-10-2012 00:00,1,07-12-2016 00:00,23-10-2012 00:00,07-12-2016 00:00,-2,-2
208,1,jennifer.wilson702@yahoo.com,PRIMARY,0,1,13-05-2014 00:00,0,27-03-2024 00:00,13-05-2014 00:00,27-03-2024 00:00,-1,2000
209,1,elizabeth.rodriguez855@gmail.com,SECONDARY,1,0,12-10-2013 00:00,3,12-08-2021 00:00,12-10-2013 00:00,12-08-2021 00:00,1000,-1
210,1,richard.anderson365@yahoo.com,PERSONAL,0,0,07-12-2012 00:00,0,09-07-2023 00:00,07-12-2012 00:00,09-07-2023 00:00,1000,1000
211,1,michael.jones71@gmail.com,WORK,1,0,02-04-2014 00:00,2,29-09-2025 00:00,02-04-2014 00:00,29-09-2025 00:00,2000,1000
212,1,william.smith321@hotmail.com,SECONDARY,0,0,25-10-2012 00:00,2,12-08-2022 00:00,25-10-2012 00:00,12-08-2022 00:00,-1,-2
215,1,karen.jones506@outlook.com,BUSINESS,1,1,26-08-2013 00:00,3,13-12-2014 00:00,26-08-2013 00:00,13-12-2014 00:00,1000,-2
216,1,richard.davis836@aol.com,PERSONAL,1,0,31-05-2014 00:00,0,11-09-2014 00:00,31-05-2014 00:00,11-09-2014 00:00,1000,-1
216,2,richard.davis322@icloud.com,BUSINESS,1,1,02-06-2014 00:00,3,25-07-2018 00:00,02-06-2014 00:00,25-07-2018 00:00,2000,-1
217,1,michael.martinez349@outlook.com,BUSINESS,1,0,11-04-2012 00:00,3,11-11-2012 00:00,11-04-2012 00:00,11-11-2012 00:00,1000,1000
218,1,robert.martinez912@gmail.com,BUSINESS,1,0,11-06-2012 00:00,1,17-05-2017 00:00,11-06-2012 00:00,17-05-2017 00:00,-1,2000
219,1,james.jones700@yahoo.com,SECONDARY,1,0,01-03-2013 00:00,1,18-01-2022 00:00,01-03-2013 00:00,18-01-2022 00:00,-1,2000
221,1,sarah.martin431@outlook.com,PERSONAL,1,1,25-09-2013 00:00,1,01-08-2016 00:00,25-09-2013 00:00,01-08-2016 00:00,1000,-2
221,2,sarah.martin108@icloud.com,BUSINESS,1,1,20-03-2013 00:00,3,05-05-2015 00:00,20-03-2013 00:00,05-05-2015 00:00,-1,-2
223,1,sarah.brown522@aol.com,WORK,1,1,25-06-2013 00:00,0,02-10-2017 00:00,25-06-2013 00:00,02-10-2017 00:00,-2,-2
224,1,john.anderson773@yahoo.com,WORK,0,0,07-03-2012 00:00,3,23-09-2015 00:00,07-03-2012 00:00,23-09-2015 00:00,2000,1000
224,2,john.anderson102@gmail.com,WORK,1,0,27-06-2014 00:00,0,01-09-2014 00:00,27-06-2014 00:00,01-09-2014 00:00,-2,-1
225,1,robert.johnson613@gmail.com,PRIMARY,1,1,26-08-2014 00:00,0,03-12-2021 00:00,26-08-2014 00:00,03-12-2021 00:00,-2,1000
226,1,mary.gonzalez399@icloud.com,PRIMARY,1,0,02-11-2013 00:00,3,16-09-2015 00:00,02-11-2013 00:00,16-09-2015 00:00,-1,-2
227,1,robert.gonzalez519@icloud.com,PERSONAL,1,1,04-12-2013 00:00,0,25-12-2022 00:00,04-12-2013 00:00,25-12-2022 00:00,1000,1000
228,1,jennifer.taylor138@aol.com,SECONDARY,0,0,06-05-2014 00:00,0,15-12-2019 00:00,06-05-2014 00:00,15-12-2019 00:00,2000,1000
228,2,jennifer.taylor986@aol.com,BUSINESS,1,0,06-03-2012 00:00,3,03-04-2017 00:00,06-03-2012 00:00,03-04-2017 00:00,-1,-1
229,1,michael.anderson799@aol.com,PRIMARY,1,1,28-04-2014 00:00,3,10-09-2014 00:00,28-04-2014 00:00,10-09-2014 00:00,2000,2000
231,1,robert.martinez723@outlook.com,PRIMARY,1,1,21-06-2013 00:00,3,27-06-2016 00:00,21-06-2013 00:00,27-06-2016 00:00,1000,-2
232,1,william.johnson207@yahoo.com,SECONDARY,1,0,25-02-2013 00:00,3,08-05-2014 00:00,25-02-2013 00:00,08-05-2014 00:00,2000,-1
232,2,william.johnson306@icloud.com,BUSINESS,1,1,05-05-2012 00:00,0,18-08-2014 00:00,05-05-2012 00:00,18-08-2014 00:00,1000,-2
233,1,charles.jackson418@hotmail.com,WORK,0,0,27-11-2012 00:00,3,11-04-2013 00:00,27-11-2012 00:00,11-04-2013 00:00,2000,-2
233,2,charles.jackson802@gmail.com,PERSONAL,0,0,01-02-2013 00:00,2,05-12-2013 00:00,01-02-2013 00:00,05-12-2013 00:00,-2,1000
234,1,william.jackson992@hotmail.com,BUSINESS,1,0,25-05-2013 00:00,3,24-12-2020 00:00,25-05-2013 00:00,24-12-2020 00:00,-1,1000
234,2,william.jackson70@gmail.com,PERSONAL,0,0,21-06-2012 00:00,3,07-09-2022 00:00,21-06-2012 00:00,07-09-2022 00:00,-1,1000
235,1,john.rodriguez235@hotmail.com,PERSONAL,0,1,10-07-2014 00:00,0,28-02-2019 00:00,10-07-2014 00:00,28-02-2019 00:00,-1,1000
236,1,michael.taylor217@icloud.com,BUSINESS,1,0,25-05-2014 00:00,3,21-10-2021 00:00,25-05-2014 00:00,21-10-2021 00:00,1000,1000
237,1,linda.brown300@icloud.com,WORK,1,1,13-10-2012 00:00,0,20-09-2023 00:00,13-10-2012 00:00,20-09-2023 00:00,-1,1000
237,2,linda.brown107@gmail.com,WORK,1,0,23-03-2012 00:00,0,04-09-2019 00:00,23-03-2012 00:00,04-09-2019 00:00,-2,2000
238,1,mary.thomas541@hotmail.com,WORK,1,1,07-01-2014 00:00,1,24-04-2019 00:00,07-01-2014 00:00,24-04-2019 00:00,2000,-2
239,1,mary.johnson919@yahoo.com,PRIMARY,0,0,30-03-2013 00:00,0,05-05-2014 00:00,30-03-2013 00:00,05-05-2014 00:00,2000,-1
240,1,richard.davis973@outlook.com,WORK,0,1,11-04-2014 00:00,0,15-12-2021 00:00,11-04-2014 00:00,15-12-2021 00:00,-1,1000
241,1,jessica.martin584@outlook.com,PERSONAL,0,0,04-10-2012 00:00,0,07-07-2019 00:00,04-10-2012 00:00,07-07-2019 00:00,1000,-1
242,1,linda.davis239@outlook.com,SECONDARY,1,1,19-01-2012 00:00,1,22-06-2013 00:00,19-01-2012 00:00,22-06-2013 00:00,-1,2000
243,1,patricia.jones737@gmail.com,PRIMARY,0,0,12-02-2014 00:00,1,20-06-2017 00:00,12-02-2014 00:00,20-06-2017 00:00,2000,-1
243,2,patricia.jones153@gmail.com,WORK,1,0,25-01-2014 00:00,3,06-05-2022 00:00,25-01-2014 00:00,06-05-2022 00:00,-1,1000
244,1,karen.brown141@gmail.com,PRIMARY,0,0,16-02-2012 00:00,3,19-08-2023 00:00,16-02-2012 00:00,19-08-2023 00:00,1000,2000
246,1,elizabeth.brown647@icloud.com,PRIMARY,1,1,12-01-2014 00:00,0,09-10-2019 00:00,12-01-2014 00:00,09-10-2019 00:00,-1,-1
247,1,elizabeth.williams985@gmail.com,PRIMARY,1,0,07-07-2012 00:00,3,20-04-2018 00:00,07-07-2012 00:00,20-04-2018 00:00,2000,1000
248,1,patricia.jones270@icloud.com,WORK,1,0,03-05-2013 00:00,0,25-01-2024 00:00,03-05-2013 00:00,25-01-2024 00:00,-2,1000
248,2,patricia.jones568@hotmail.com,BUSINESS,0,0,29-10-2013 00:00,3,06-03-2014 00:00,29-10-2013 00:00,06-03-2014 00:00,1000,2000
248,3,patricia.jones169@yahoo.com,PRIMARY,0,0,28-12-2013 00:00,2,09-02-2023 00:00,28-12-2013 00:00,09-02-2023 00:00,-1,1000
249,1,elizabeth.gonzalez183@icloud.com,BUSINESS,0,1,26-10-2012 00:00,1,12-10-2022 00:00,26-10-2012 00:00,12-10-2022 00:00,-1,1000
250,1,richard.smith240@outlook.com,BUSINESS,1,1,07-08-2012 00:00,1,28-06-2016 00:00,07-08-2012 00:00,28-06-2016 00:00,2000,-1
251,1,james.brown726@hotmail.com,PERSONAL,0,1,15-11-2013 00:00,3,20-11-2022 00:00,15-11-2013 00:00,20-11-2022 00:00,-1,-2
252,1,james.garcia996@yahoo.com,WORK,1,1,03-07-2013 00:00,0,22-12-2014 00:00,03-07-2013 00:00,22-12-2014 00:00,-1,-1
252,2,james.garcia6@aol.com,PRIMARY,1,1,20-12-2012 00:00,0,31-10-2022 00:00,20-12-2012 00:00,31-10-2022 00:00,-2,2000
253,1,susan.miller620@icloud.com,BUSINESS,0,1,30-05-2012 00:00,0,11-12-2013 00:00,30-05-2012 00:00,11-12-2013 00:00,-2,1000
253,2,susan.miller106@icloud.com,BUSINESS,1,1,28-04-2012 00:00,1,09-12-2019 00:00,28-04-2012 00:00,09-12-2019 00:00,-2,-2
254,1,sarah.taylor79@gmail.com,SECONDARY,1,1,21-04-2012 00:00,2,11-08-2015 00:00,21-04-2012 00:00,11-08-2015 00:00,-2,1000
254,2,sarah.taylor351@gmail.com,BUSINESS,1,1,08-11-2012 00:00,2,07-10-2014 00:00,08-11-2012 00:00,07-10-2014 00:00,-1,-1
254,3,sarah.taylor562@yahoo.com,SECONDARY,1,1,12-05-2014 00:00,0,24-02-2015 00:00,12-05-2014 00:00,24-02-2015 00:00,2000,1000
255,1,patricia.jackson352@aol.com,PRIMARY,1,1,24-07-2014 00:00,1,08-11-2016 00:00,24-07-2014 00:00,08-11-2016 00:00,1000,1000
255,2,patricia.jackson414@icloud.com,PRIMARY,1,0,26-04-2014 00:00,0,22-06-2014 00:00,26-04-2014 00:00,22-06-2014 00:00,2000,-1
256,1,joseph.martinez914@yahoo.com,PERSONAL,0,0,05-03-2012 00:00,0,17-05-2017 00:00,05-03-2012 00:00,17-05-2017 00:00,2000,-1
257,1,susan.davis743@gmail.com,WORK,1,0,22-02-2014 00:00,2,23-01-2016 00:00,22-02-2014 00:00,23-01-2016 00:00,-1,2000
259,1,patricia.wilson680@outlook.com,BUSINESS,1,1,22-06-2014 00:00,1,24-04-2016 00:00,22-06-2014 00:00,24-04-2016 00:00,2000,1000
260,1,mary.wilson489@hotmail.com,BUSINESS,1,1,02-01-2012 00:00,1,22-10-2023 00:00,02-01-2012 00:00,22-10-2023 00:00,1000,-1
260,2,mary.wilson272@icloud.com,PRIMARY,1,1,30-01-2012 00:00,0,04-07-2017 00:00,30-01-2012 00:00,04-07-2017 00:00,2000,1000
261,1,michael.gonzalez47@yahoo.com,WORK,0,0,21-04-2012 00:00,0,24-07-2018 00:00,21-04-2012 00:00,24-07-2018 00:00,1000,1000
261,2,michael.gonzalez377@aol.com,PRIMARY,1,0,29-12-2012 00:00,0,19-04-2017 00:00,29-12-2012 00:00,19-04-2017 00:00,2000,-2
261,3,michael.gonzalez237@icloud.com,BUSINESS,1,1,11-03-2013 00:00,1,17-08-2021 00:00,11-03-2013 00:00,17-08-2021 00:00,-2,-1
262,1,elizabeth.lopez903@outlook.com,WORK,1,0,22-07-2012 00:00,2,27-08-2024 00:00,22-07-2012 00:00,27-08-2024 00:00,-2,-2
263,1,jessica.rodriguez923@icloud.com,BUSINESS,1,0,15-06-2014 00:00,1,02-10-2016 00:00,15-06-2014 00:00,02-10-2016 00:00,-2,1000
263,2,jessica.rodriguez621@gmail.com,SECONDARY,1,0,05-11-2013 00:00,0,12-04-2023 00:00,05-11-2013 00:00,12-04-2023 00:00,-2,1000
264,1,richard.jackson977@outlook.com,SECONDARY,1,0,03-10-2013 00:00,2,22-03-2016 00:00,03-10-2013 00:00,22-03-2016 00:00,-2,1000
264,2,richard.jackson427@hotmail.com,PRIMARY,1,0,23-12-2013 00:00,0,26-07-2022 00:00,23-12-2013 00:00,26-07-2022 00:00,2000,1000
265,1,karen.martinez951@outlook.com,BUSINESS,0,1,31-12-2013 00:00,2,29-11-2016 00:00,31-12-2013 00:00,29-11-2016 00:00,2000,2000
